Year,Month,Day,Hour,Half,Season,dayOfWeek,isHoliday,isWorkday,rh_10,t_10,Value
2017,1,16,10,1,4,1,0,1,63.9627785,-4.0824189,321.4
2017,1,16,11,0,4,1,0,1,60.073517,-3.2196412,335.3
2017,1,16,11,1,4,1,0,1,58.5891285,-2.7921815,288.3
2017,1,16,12,0,4,1,0,1,57.10474,-2.3647218,279.6
2017,1,16,12,1,4,1,0,1,56.538101,-2.0810456,259.1
2017,1,16,13,0,4,1,0,1,55.971462,-1.7973694,315.4
2017,1,16,13,1,4,1,0,1,55.935892,-1.62099305,357.7
2017,1,16,14,0,4,1,0,1,55.900322,-1.4446167,397.1
2017,1,16,14,1,4,1,0,1,56.8441145,-1.45699155,507.7
2017,1,16,15,0,4,1,0,1,57.787907,-1.4693664,460.7
2017,1,16,15,1,4,1,0,1,64.0313205,-2.0438752,422.1
2017,1,16,16,0,4,1,0,1,70.274734,-2.618384,416
2017,1,16,16,1,4,1,0,1,73.993707,-3.168799,269.6
2017,1,16,17,0,4,1,0,1,77.71268,-3.719214,297.9
2017,1,16,17,1,4,1,0,1,78.43354,-3.88664865,261.6
2017,1,16,18,0,4,1,0,1,79.1544,-4.0540833,255.484
2017,1,16,18,1,4,1,0,1,79.40208,-4.165091,275.2
2017,1,16,19,0,4,1,0,1,79.64976,-4.2760987,310.8
2017,1,16,19,1,4,1,0,1,79.7528625,-4.40621035,180.4
2017,1,16,20,0,4,1,0,1,79.855965,-4.536322,140.76
2017,1,16,20,1,4,1,0,1,80.0052475,-4.7243255,151.692
2017,1,16,21,0,4,1,0,1,80.15453,-4.912329,141.2
2017,1,16,21,1,4,1,0,1,80.5056,-5.1157135,138.2
2017,1,16,22,0,4,1,0,1,80.85667,-5.319098,134.1
2017,1,16,22,1,4,1,0,1,81.404768,-5.4773165,142
2017,1,16,23,0,4,1,0,1,81.952866,-5.635535,130
2017,1,16,23,1,4,1,0,1,82.765943,-5.773749,127.8
2017,1,17,0,0,4,2,0,1,83.57902,-5.911963,125.4
2017,1,17,0,1,4,2,0,1,84.78439,-6.1019655,141.1
2017,1,17,1,0,4,2,0,1,85.98976,-6.291968,129.5
2017,1,17,1,1,4,2,0,1,87.72392,-6.554938,130.5
2017,1,17,2,0,4,2,0,1,89.45808,-6.817908,130.5
2017,1,17,2,1,4,2,0,1,91.08375,-7.0833498,137.4
2017,1,17,3,0,4,2,0,1,92.70942,-7.3487916,127.8
2017,1,17,3,1,4,2,0,1,93.764955,-7.58769845,130
2017,1,17,4,0,4,2,0,1,94.82049,-7.8266053,137.3
2017,1,17,4,1,4,2,0,1,97.04526,-8.13103315,147.4
2017,1,17,5,0,4,2,0,1,99.27003,-8.435461,139.7
2017,1,17,5,1,4,2,0,1,100.951775,-8.767584,138.8
2017,1,17,6,0,4,2,0,1,102.63352,-9.099707,142.8
2017,1,17,6,1,4,2,0,1,101.989225,-9.315329,172.8
2017,1,17,7,0,4,2,0,1,101.34493,-9.530951,184.4833333
2017,1,17,7,1,4,2,0,1,95.19464,-9.1290495,191.0666667
2017,1,17,8,0,4,2,0,1,89.04435,-8.727148,245.55
2017,1,17,8,1,4,2,0,1,82.11433,-7.7084105,239.0333333
2017,1,17,9,0,4,2,0,1,75.18431,-6.689673,299.4166667
2017,1,17,9,1,4,2,0,1,68.5497375,-5.3076845,341.6
2017,1,17,10,0,4,2,0,1,61.915165,-3.925696,342.6
2017,1,17,10,1,4,2,0,1,56.3848495,-2.7055268,363.4
2017,1,17,11,0,4,2,0,1,50.854534,-1.4853576,384.9
2017,1,17,11,1,4,2,0,1,45.904607,-0.54065549,397.9
2017,1,17,12,0,4,2,0,1,40.95468,0.40404662,477.9
2017,1,17,12,1,4,2,0,1,37.572368,1.05161441,384.9
2017,1,17,13,0,4,2,0,1,34.190056,1.6991822,340.3
2017,1,17,13,1,4,2,0,1,32.8183545,2.0371338,418.5
2017,1,17,14,0,4,2,0,1,31.446653,2.3750854,377.3
2017,1,17,14,1,4,2,0,1,33.8402185,2.346231,323.9
2017,1,17,15,0,4,2,0,1,36.233784,2.3173766,323.4
2017,1,17,15,1,4,2,0,1,43.986723,1.76361995,272.2
2017,1,17,16,0,4,2,0,1,51.739662,1.2098633,266.5
2017,1,17,16,1,4,2,0,1,48.490076,0.97017825,386.9
2017,1,17,17,0,4,2,0,1,45.24049,0.7304932,381.7
2017,1,17,17,1,4,2,0,1,45.282112,0.430276505,403.9
2017,1,17,18,0,4,2,0,1,45.323734,0.13005981,255.188
2017,1,17,18,1,4,2,0,1,47.368391,-0.39171447,227.392
2017,1,17,19,0,4,2,0,1,49.413048,-0.91348875,255.868
2017,1,17,19,1,4,2,0,1,52.179205,-1.594320725,277.6
2017,1,17,20,0,4,2,0,1,54.945362,-2.2751527,162.1
2017,1,17,20,1,4,2,0,1,57.352176,-2.9752107,150.7
2017,1,17,21,0,4,2,0,1,59.75899,-3.6752687,150.4
2017,1,17,21,1,4,2,0,1,60.80921,-4.19756185,140.864
2017,1,17,22,0,4,2,0,1,61.85943,-4.719855,138.924
2017,1,17,22,1,4,2,0,1,63.282765,-5.2980715,139.3
2017,1,17,23,0,4,2,0,1,64.7061,-5.876288,135.9
2017,1,17,23,1,4,2,0,1,65.81826,-6.42842725,148.7
2017,1,18,0,0,4,3,0,1,66.93042,-6.9805665,136
2017,1,18,0,1,4,3,0,1,67.722615,-7.4443879,120.104
2017,1,18,1,0,4,3,0,1,68.51481,-7.9082093,117.604
2017,1,18,1,1,4,3,0,1,69.2128,-8.38414615,125.472
2017,1,18,2,0,4,3,0,1,69.91079,-8.860083,115.764
2017,1,18,2,1,4,3,0,1,70.58275,-9.3141385,117.588
2017,1,18,3,0,4,3,0,1,71.25471,-9.768194,118.9
2017,1,18,3,1,4,3,0,1,71.971433,-10.165762,140.44
2017,1,18,4,0,4,3,0,1,72.688156,-10.56333,146.952
2017,1,18,4,1,4,3,0,1,73.242588,-10.807547,120.808
2017,1,18,5,0,4,3,0,1,73.79702,-11.051764,145.884
2017,1,18,5,1,4,3,0,1,74.1260375,-11.1785035,191.78
2017,1,18,6,0,4,3,0,1,74.455055,-11.305243,165.444
2017,1,18,6,1,4,3,0,1,74.2575325,-11.3595335,161.644
2017,1,18,7,0,4,3,0,1,74.06001,-11.413824,178.224
2017,1,18,7,1,4,3,0,1,68.185155,-10.582266,184.168
2017,1,18,8,0,4,3,0,1,62.3103,-9.750708,210.392
2017,1,18,8,1,4,3,0,1,55.774123,-8.453009,246.604
2017,1,18,9,0,4,3,0,1,49.237946,-7.15531,271.196
2017,1,18,9,1,4,3,0,1,44.13332,-5.6247467,274.316
2017,1,18,10,0,4,3,0,1,39.028694,-4.0941834,360.272
2017,1,18,10,1,4,3,0,1,36.6733835,-3.08861395,452.488
2017,1,18,11,0,4,3,0,1,34.318073,-2.0830445,487.8
2017,1,18,11,1,4,3,0,1,33.217735,-1.344015525,466.1
2017,1,18,12,0,4,3,0,1,32.117397,-0.60498655,427
2017,1,18,12,1,4,3,0,1,31.932244,-0.22398986,252.7
2017,1,18,13,0,4,3,0,1,31.747091,0.15700683,263.2
2017,1,18,13,1,4,3,0,1,32.3714285,0.15776977,253.3
2017,1,18,14,0,4,3,0,1,32.995766,0.15853271,251.5
2017,1,18,14,1,4,3,0,1,34.5761855,-0.138540655,245.9
2017,1,18,15,0,4,3,0,1,36.156605,-0.43561402,341.2
2017,1,18,15,1,4,3,0,1,40.1625595,-1.02373351,358.1
2017,1,18,16,0,4,3,0,1,44.168514,-1.611853,360.1
2017,1,18,16,1,4,3,0,1,49.327133,-2.290625,406
2017,1,18,17,0,4,3,0,1,54.485752,-2.969397,287.2
2017,1,18,17,1,4,3,0,1,57.1941185,-3.25644535,226.7
2017,1,18,18,0,4,3,0,1,59.902485,-3.5434937,263.8
2017,1,18,18,1,4,3,0,1,61.6974795,-3.6561646,391.6
2017,1,18,19,0,4,3,0,1,63.492474,-3.7688355,354.3
2017,1,18,19,1,4,3,0,1,64.539567,-3.82910775,154.3
2017,1,18,20,0,4,3,0,1,65.58666,-3.88938,148.4
2017,1,18,20,1,4,3,0,1,66.040965,-3.95448925,157.8
2017,1,18,21,0,4,3,0,1,66.49527,-4.0195985,139.724
2017,1,18,21,1,4,3,0,1,67.076905,-4.17063,117.98
2017,1,18,22,0,4,3,0,1,67.65854,-4.3216615,126.8
2017,1,18,22,1,4,3,0,1,69.06508,-4.6404481,130.928
2017,1,18,23,0,4,3,0,1,70.47162,-4.9592347,121.024
2017,1,18,23,1,4,3,0,1,71.932485,-5.24024055,117.1
2017,1,19,0,0,4,4,0,1,73.39335,-5.5212464,109.276
2017,1,19,0,1,4,4,0,1,74.73411,-5.6740174,122.8
2017,1,19,1,0,4,4,0,1,76.07487,-5.8267884,117.036
2017,1,19,1,1,4,4,0,1,77.9253,-6.0413575,122.692
2017,1,19,2,0,4,4,0,1,79.77573,-6.2559266,118.868
2017,1,19,2,1,4,4,0,1,82.1140725,-6.52905895,119.052
2017,1,19,3,0,4,4,0,1,84.452415,-6.8021913,120.76
2017,1,19,3,1,4,4,0,1,86.1109125,-7.04019785,121.116
2017,1,19,4,0,4,4,0,1,87.76941,-7.2782044,123.76
2017,1,19,4,1,4,4,0,1,88.441365,-7.43144845,140.4
2017,1,19,5,0,4,4,0,1,89.11332,-7.5846925,129
2017,1,19,5,1,4,4,0,1,88.90387,-7.62471625,132.1
2017,1,19,6,0,4,4,0,1,88.69442,-7.66474,149.6
2017,1,19,6,1,4,4,0,1,87.523765,-7.49346015,151.9
2017,1,19,7,0,4,4,0,1,86.35311,-7.3221803,167.6
2017,1,19,7,1,4,4,0,1,81.10437,-6.64809265,171.668
2017,1,19,8,0,4,4,0,1,75.85563,-5.974005,208.344
2017,1,19,8,1,4,4,0,1,67.480223,-5.14020385,268.304
2017,1,19,9,0,4,4,0,1,59.104816,-4.3064027,920.208
2017,1,19,9,1,4,4,0,1,50.724033,-3.66049815,1740.484
2017,1,19,10,0,4,4,0,1,42.34325,-3.0145936,1801.736
2017,1,19,10,1,4,4,0,1,38.5095215,-2.8381562,1943.936
2017,1,19,11,0,4,4,0,1,34.675793,-2.6617188,1832.488
2017,1,19,11,1,4,4,0,1,33.1610385,-2.7057099,2167.876
2017,1,19,12,0,4,4,0,1,31.646284,-2.749701,2117.704
2017,1,19,12,1,4,4,0,1,31.2215145,-2.98042915,1394.932
2017,1,19,13,0,4,4,0,1,30.796745,-3.2111573,2158.092
2017,1,19,13,1,4,4,0,1,30.6022635,-3.63638915,703.292
2017,1,19,14,0,4,4,0,1,30.407782,-4.061621,1655.928
2017,1,19,14,1,4,4,0,1,30.5175535,-4.6109985,1469.836
2017,1,19,15,0,4,4,0,1,30.627325,-5.160376,1366.852
2017,1,19,15,1,4,4,0,1,31.282811,-5.83931585,1423.652
2017,1,19,16,0,4,4,0,1,31.938297,-6.5182557,1189.688
2017,1,19,16,1,4,4,0,1,32.9574135,-7.09042985,1094.6
2017,1,19,17,0,4,4,0,1,33.97653,-7.662604,1402.972
2017,1,19,17,1,4,4,0,1,34.883665,-8.0181485,1583.948
2017,1,19,18,0,4,4,0,1,35.7908,-8.373693,1652.416
2017,1,19,18,1,4,4,0,1,36.9068135,-8.7115685,717.04
2017,1,19,19,0,4,4,0,1,38.022827,-9.049444,165.9
2017,1,19,19,1,4,4,0,1,38.992922,-9.346914,181.2
2017,1,19,20,0,4,4,0,1,39.963017,-9.644384,309.232
2017,1,19,20,1,4,4,0,1,40.9845435,-9.8610435,633.632
2017,1,19,21,0,4,4,0,1,42.00607,-10.077703,809.196
2017,1,19,21,1,4,4,0,1,42.97197,-10.199789,799.352
2017,1,19,22,0,4,4,0,1,43.93787,-10.321875,536.164
2017,1,19,22,1,4,4,0,1,44.9291365,-10.420813,428.6
2017,1,19,23,0,4,4,0,1,45.920403,-10.519751,575.188
2017,1,19,23,1,4,4,0,1,46.970095,-10.633276,263.056
2017,1,20,0,0,4,5,0,1,48.019787,-10.746801,364.752
2017,1,20,0,1,4,5,0,1,49.136345,-10.881582,542.1
2017,1,20,1,0,4,5,0,1,50.252903,-11.016363,236.86
2017,1,20,1,1,4,5,0,1,51.3017445,-11.1626185,453.4
2017,1,20,2,0,4,5,0,1,52.350586,-11.308874,262.724
2017,1,20,2,1,4,5,0,1,53.59783,-11.4856625,508.988
2017,1,20,3,0,4,5,0,1,54.845074,-11.662451,369.652
2017,1,20,3,1,4,5,0,1,56.04682,-11.824606,361.952
2017,1,20,4,0,4,5,0,1,57.248566,-11.986761,212.596
2017,1,20,4,1,4,5,0,1,58.966908,-12.196951,295.336
2017,1,20,5,0,4,5,0,1,60.68525,-12.407141,288.28
2017,1,20,5,1,4,5,0,1,61.4785615,-12.5602475,163.22
2017,1,20,6,0,4,5,0,1,62.271873,-12.713354,181.696
2017,1,20,6,1,4,5,0,1,63.2090065,-12.8412075,171.864
2017,1,20,7,0,4,5,0,1,64.14614,-12.969061,180.308
2017,1,20,7,1,4,5,0,1,59.24565,-12.26206,195.796
2017,1,20,8,0,4,5,0,1,54.34516,-11.555059,224
2017,1,20,8,1,4,5,0,1,48.043401,-10.4760645,225
2017,1,20,9,0,4,5,0,1,41.741642,-9.39707,245.8
2017,1,20,9,1,4,5,0,1,38.464786,-8.2573455,232.4
2017,1,20,10,0,4,5,0,1,35.18793,-7.117621,236.2
2017,1,20,10,1,4,5,0,1,33.1433605,-6.1453767,234.3
2017,1,20,11,0,4,5,0,1,31.098791,-5.1731324,238.4
2017,1,20,11,1,4,5,0,1,29.8088695,-4.3904481,219
2017,1,20,12,0,4,5,0,1,28.518948,-3.6077638,219.8
2017,1,20,12,1,4,5,0,1,27.7136375,-2.9794679,220.1
2017,1,20,13,0,4,5,0,1,26.908327,-2.351172,236.5
2017,1,20,13,1,4,5,0,1,26.675892,-1.93106695,213.3
2017,1,20,14,0,4,5,0,1,26.443457,-1.5109619,196.6
2017,1,20,14,1,4,5,0,1,27.0963815,-1.36612545,194.5
2017,1,20,15,0,4,5,0,1,27.749306,-1.221289,213.2
2017,1,20,15,1,4,5,0,1,37.580496,-1.71115725,187.2
2017,1,20,16,0,4,5,0,1,47.411686,-2.2010255,182.9
2017,1,20,16,1,4,5,0,1,50.9900515,-3.20212415,179.9
2017,1,20,17,0,4,5,0,1,54.568417,-4.2032228,191.5
2017,1,20,17,1,4,5,0,1,56.1921275,-5.09944775,152.9
2017,1,20,18,0,4,5,0,1,57.815838,-5.9956727,150.1
2017,1,20,18,1,4,5,0,1,59.384487,-6.61263135,143.4
2017,1,20,19,0,4,5,0,1,60.953136,-7.22959,155.9
2017,1,20,19,1,4,5,0,1,62.3971365,-7.5593325,142.3
2017,1,20,20,0,4,5,0,1,63.841137,-7.889075,130.5
2017,1,20,20,1,4,5,0,1,64.7486385,-8.0804505,124.9
2017,1,20,21,0,4,5,0,1,65.65614,-8.271826,133.1
2017,1,20,21,1,4,5,0,1,66.17528,-8.316992,120.8
2017,1,20,22,0,4,5,0,1,66.69442,-8.362158,114.3
2017,1,20,22,1,4,5,0,1,67.01114,-8.337576,123.1
2017,1,20,23,0,4,5,0,1,67.32786,-8.312994,113.4
2017,1,20,23,1,4,5,0,1,67.022985,-8.286047,116.4
2017,1,21,0,0,4,6,0,0,66.71811,-8.2591,115.6
2017,1,21,0,1,4,6,0,0,65.869538,-8.2358305,126.5
2017,1,21,1,0,4,6,0,0,65.020966,-8.212561,116.8
2017,1,21,1,1,4,6,0,0,65.118253,-8.283972,116.2
2017,1,21,2,0,4,6,0,0,65.21554,-8.355383,114.9
2017,1,21,2,1,4,6,0,0,66.263285,-8.7298185,125.3
2017,1,21,3,0,4,6,0,0,67.31103,-9.104254,114.9
2017,1,21,3,1,4,6,0,0,67.706388,-9.7351895,115.1
2017,1,21,4,0,4,6,0,0,68.101746,-10.366125,114.1
2017,1,21,4,1,4,6,0,0,67.545638,-10.681204,127.3
2017,1,21,5,0,4,6,0,0,66.98953,-10.996283,115.2
2017,1,21,5,1,4,6,0,0,66.298375,-11.0844635,121.6
2017,1,21,6,0,4,6,0,0,65.60722,-11.172644,120.9
2017,1,21,6,1,4,6,0,0,64.513176,-11.1464905,134.3
2017,1,21,7,0,4,6,0,0,63.419132,-11.120337,130.4
2017,1,21,7,1,4,6,0,0,58.226614,-10.1980955,130.8
2017,1,21,8,0,4,6,0,0,53.034096,-9.275854,132.7
2017,1,21,8,1,4,6,0,0,47.955728,-8.1304838,139.1
2017,1,21,9,0,4,6,0,0,42.87736,-6.9851136,136.5
2017,1,21,9,1,4,6,0,0,38.897918,-6.0049958,139
2017,1,21,10,0,4,6,0,0,34.918476,-5.024878,144.5
2017,1,21,10,1,4,6,0,0,32.160043,-4.42978525,151.5
2017,1,21,11,0,4,6,0,0,29.40161,-3.8346925,137.3
2017,1,21,11,1,4,6,0,0,27.88431,-3.52275705,132.2
2017,1,21,12,0,4,6,0,0,26.36701,-3.2108216,133.8
2017,1,21,12,1,4,6,0,0,25.9104195,-3.009253,124.8
2017,1,21,13,0,4,6,0,0,25.453829,-2.8076844,122.2
2017,1,21,13,1,4,6,0,0,25.5941645,-2.7383942,120.2
2017,1,21,14,0,4,6,0,0,25.7345,-2.669104,128.8
2017,1,21,14,1,4,6,0,0,26.443295,-2.79950565,118.3
2017,1,21,15,0,4,6,0,0,27.15209,-2.9299073,119.9
2017,1,21,15,1,4,6,0,0,29.2815665,-3.4350953,120.3
2017,1,21,16,0,4,6,0,0,31.411043,-3.9402833,133.8
2017,1,21,16,1,4,6,0,0,36.0771565,-4.93927615,122.6
2017,1,21,17,0,4,6,0,0,40.74327,-5.938269,124
2017,1,21,17,1,4,6,0,0,42.2574285,-6.4563202,129.8
2017,1,21,18,0,4,6,0,0,43.771587,-6.9743714,141
2017,1,21,18,1,4,6,0,0,44.9105785,-7.40300605,132.1
2017,1,21,19,0,4,6,0,0,46.04957,-7.8316407,129.7
2017,1,21,19,1,4,6,0,0,47.4799225,-8.23239735,127.9
2017,1,21,20,0,4,6,0,0,48.910275,-8.633154,134.7
2017,1,21,20,1,4,6,0,0,50.902964,-9.04340175,122.4
2017,1,21,21,0,4,6,0,0,52.895653,-9.4536495,120.4
2017,1,21,21,1,4,6,0,0,55.2802015,-9.84093275,119.9
2017,1,21,22,0,4,6,0,0,57.66475,-10.228216,124.5
2017,1,21,22,1,4,6,0,0,59.247601,-10.478811,111.9
2017,1,21,23,0,4,6,0,0,60.830452,-10.729406,110.8
2017,1,21,23,1,4,6,0,0,62.137731,-10.92774,110.6
2017,1,22,0,0,4,7,0,0,63.44501,-11.126074,120.4
2017,1,22,0,1,4,7,0,0,64.441045,-11.3136655,110.5
2017,1,22,1,0,4,7,0,0,65.43708,-11.501257,109.3
2017,1,22,1,1,4,7,0,0,66.120925,-11.6797695,120.5
2017,1,22,2,0,4,7,0,0,66.80477,-11.858282,111
2017,1,22,2,1,4,7,0,0,67.409705,-12.015402,110.2
2017,1,22,3,0,4,7,0,0,68.01464,-12.172522,110.9
2017,1,22,3,1,4,7,0,0,68.806278,-12.354254,119.3
2017,1,22,4,0,4,7,0,0,69.597916,-12.535986,111.1
2017,1,22,4,1,4,7,0,0,70.177143,-12.716131,114.8
2017,1,22,5,0,4,7,0,0,70.75637,-12.896276,116.2
2017,1,22,5,1,4,7,0,0,71.0661,-13.055166,127.5
2017,1,22,6,0,4,7,0,0,71.37583,-13.214056,123.9
2017,1,22,6,1,4,7,0,0,71.17041,-13.283102,131.1
2017,1,22,7,0,4,7,0,0,70.96499,-13.352148,150
2017,1,22,7,1,4,7,0,0,64.6490715,-12.471182,174.5
2017,1,22,8,0,4,7,0,0,58.333153,-11.590216,182.7
2017,1,22,8,1,4,7,0,0,51.4934255,-10.2421475,184
2017,1,22,9,0,4,7,0,0,44.653698,-8.894079,187.2
2017,1,22,9,1,4,7,0,0,39.665703,-7.4550687,209.2
2017,1,22,10,0,4,7,0,0,34.677708,-6.0160584,212.9
2017,1,22,10,1,4,7,0,0,32.716658,-5.07495735,210.6
2017,1,22,11,0,4,7,0,0,30.755608,-4.1338563,210.3
2017,1,22,11,1,4,7,0,0,29.756764,-3.46228645,219.9
2017,1,22,12,0,4,7,0,0,28.75792,-2.7907166,194.9
2017,1,22,12,1,4,7,0,0,28.282825,-2.2802948,187.7
2017,1,22,13,0,4,7,0,0,27.80773,-1.769873,179.4
2017,1,22,13,1,4,7,0,0,27.910272,-1.46864925,191.5
2017,1,22,14,0,4,7,0,0,28.012814,-1.1674255,171
2017,1,22,14,1,4,7,0,0,28.993358,-1.0925659,170.5
2017,1,22,15,0,4,7,0,0,29.973902,-1.0177063,183.8
2017,1,22,15,1,4,7,0,0,37.1076195,-1.54044195,172.084
2017,1,22,16,0,4,7,0,0,44.241337,-2.0631776,173.7
2017,1,22,16,1,4,7,0,0,45.064207,-2.46137095,171.4
2017,1,22,17,0,4,7,0,0,45.887077,-2.8595643,186.7
2017,1,22,17,1,4,7,0,0,44.4209085,-2.96733715,157.524
2017,1,22,18,0,4,7,0,0,42.95474,-3.07511,142.924
2017,1,22,18,1,4,7,0,0,42.901685,-3.31926585,134.54
2017,1,22,19,0,4,7,0,0,42.84863,-3.5634217,146.828
2017,1,22,19,1,4,7,0,0,43.560036,-3.84070435,135.276
2017,1,22,20,0,4,7,0,0,44.271442,-4.117987,119.12
2017,1,22,20,1,4,7,0,0,44.885227,-4.383368,129.9
2017,1,22,21,0,4,7,0,0,45.499012,-4.648749,143.9
2017,1,22,21,1,4,7,0,0,46.2464085,-4.9070345,125.2
2017,1,22,22,0,4,7,0,0,46.993805,-5.16532,121.9
2017,1,22,22,1,4,7,0,0,48.3919525,-5.5029055,114.2
2017,1,22,23,0,4,7,0,0,49.7901,-5.840491,122.9
2017,1,22,23,1,4,7,0,0,52.77011,-6.426398,112.924
2017,1,23,0,0,4,1,0,1,55.75012,-7.012305,106.568
2017,1,23,0,1,4,1,0,1,58.791991,-7.754828,110.16
2017,1,23,1,0,4,1,0,1,61.833862,-8.497351,101.744
2017,1,23,1,1,4,1,0,1,63.333821,-9.2144985,109.624
2017,1,23,2,0,4,1,0,1,64.83378,-9.931646,108.592
2017,1,23,2,1,4,1,0,1,65.590965,-10.5048425,97.884
2017,1,23,3,0,4,1,0,1,66.34815,-11.078039,117.9
2017,1,23,3,1,4,1,0,1,67.011995,-11.4142055,110.4
2017,1,23,4,0,4,1,0,1,67.67584,-11.750372,112.2
2017,1,23,4,1,4,1,0,1,68.2022425,-11.9386045,112.452
2017,1,23,5,0,4,1,0,1,68.728645,-12.126837,106.236
2017,1,23,5,1,4,1,0,1,69.116005,-12.2130035,99.62
2017,1,23,6,0,4,1,0,1,69.503365,-12.29917,102.816
2017,1,23,6,1,4,1,0,1,69.4261095,-12.306311,131.768
2017,1,23,7,0,4,1,0,1,69.348854,-12.313452,151.424
2017,1,23,7,1,4,1,0,1,63.228279,-11.508337,152.336
2017,1,23,8,0,4,1,0,1,57.107704,-10.703222,185.1
2017,1,23,8,1,4,1,0,1,51.446348,-9.547506,187
2017,1,23,9,0,4,1,0,1,45.784992,-8.39179,169.8
2017,1,23,9,1,4,1,0,1,41.665876,-7.0078945,183.6
2017,1,23,10,0,4,1,0,1,37.54676,-5.623999,182.2
2017,1,23,10,1,4,1,0,1,35.621175,-4.64310305,187.6
2017,1,23,11,0,4,1,0,1,33.69559,-3.6622071,172.2
2017,1,23,11,1,4,1,0,1,32.72528,-2.8814454,160.4
2017,1,23,12,0,4,1,0,1,31.75497,-2.1006837,151.6
2017,1,23,12,1,4,1,0,1,31.399331,-1.546743815,143.3
2017,1,23,13,0,4,1,0,1,31.043692,-0.99280393,126.1
2017,1,23,13,1,4,1,0,1,31.38071,-0.778509495,119.8
2017,1,23,14,0,4,1,0,1,31.717728,-0.56421506,114.5
2017,1,23,14,1,4,1,0,1,33.099432,-0.79138793,122.8
2017,1,23,15,0,4,1,0,1,34.481136,-1.0185608,111.4
2017,1,23,15,1,4,1,0,1,39.402021,-1.90910955,106.7
2017,1,23,16,0,4,1,0,1,44.322906,-2.7996583,102.7
2017,1,23,16,1,4,1,0,1,52.56216,-3.89028015,102.2
2017,1,23,17,0,4,1,0,1,60.801414,-4.980902,87
2017,1,23,17,1,4,1,0,1,62.037032,-5.14980165,82
2017,1,23,18,0,4,1,0,1,63.27265,-5.3187013,77.2
2017,1,23,18,1,4,1,0,1,60.6649735,-5.23488465,78.968
2017,1,23,19,0,4,1,0,1,58.057297,-5.151068,74.1
2017,1,23,19,1,4,1,0,1,55.2284035,-5.13153685,76.8
2017,1,23,20,0,4,1,0,1,52.39951,-5.1120057,82.3
2017,1,23,20,1,4,1,0,1,50.9737115,-5.16838685,72.716
2017,1,23,21,0,4,1,0,1,49.547913,-5.224768,74.3
2017,1,23,21,1,4,1,0,1,49.5501235,-5.3412995,73.7
2017,1,23,22,0,4,1,0,1,49.552334,-5.457831,74.5
2017,1,23,22,1,4,1,0,1,50.3671095,-5.5706392,69.3
2017,1,23,23,0,4,1,0,1,51.181885,-5.6834474,68.5
2017,1,23,23,1,4,1,0,1,52.2440575,-5.817801,68.8
2017,1,24,0,0,4,2,0,1,53.30623,-5.9521546,74.5
2017,1,24,0,1,4,2,0,1,54.626723,-6.1010193,68.9
2017,1,24,1,0,4,2,0,1,55.947216,-6.249884,69.2
2017,1,24,1,1,4,2,0,1,57.5600855,-6.4228882,69.6
2017,1,24,2,0,4,2,0,1,59.172955,-6.5958924,75.2
2017,1,24,2,1,4,2,0,1,61.6254925,-6.8837037,69.4
2017,1,24,3,0,4,2,0,1,64.07803,-7.171515,69.3
2017,1,24,3,1,4,2,0,1,66.822493,-7.623541,69.6
2017,1,24,4,0,4,2,0,1,69.566956,-8.075567,75.5
2017,1,24,4,1,4,2,0,1,71.257111,-8.600271,70.4
2017,1,24,5,0,4,2,0,1,72.947266,-9.124975,69.4
2017,1,24,5,1,4,2,0,1,73.0407105,-9.659582,76
2017,1,24,6,0,4,2,0,1,73.134155,-10.194189,45.576
2017,1,24,6,1,4,2,0,1,71.7936705,-10.5410215,67.124
2017,1,24,7,0,4,2,0,1,70.453186,-10.887854,71.4
2017,1,24,7,1,4,2,0,1,64.040318,-10.071127,76.3
2017,1,24,8,0,4,2,0,1,57.62745,-9.2544,70.5
2017,1,24,8,1,4,2,0,1,51.87662,-8.0168363,70.1
2017,1,24,9,0,4,2,0,1,46.12579,-6.7792726,70.5
2017,1,24,9,1,4,2,0,1,41.5830975,-5.2500062,75.7
2017,1,24,10,0,4,2,0,1,37.040405,-3.7207398,70.4
2017,1,24,10,1,4,2,0,1,34.595974,-2.52710575,70.6
2017,1,24,11,0,4,2,0,1,32.151543,-1.3334717,70.7
2017,1,24,11,1,4,2,0,1,30.992471,-0.4487671,76.6
2017,1,24,12,0,4,2,0,1,29.833399,0.4359375,68.5
2017,1,24,12,1,4,2,0,1,29.450864,1.07962955,68.3
2017,1,24,13,0,4,2,0,1,29.068329,1.7233216,67.3
2017,1,24,13,1,4,2,0,1,29.753332,1.9048858,71.8
2017,1,24,14,0,4,2,0,1,30.438335,2.08645,65.1
2017,1,24,14,1,4,2,0,1,32.884571,1.6729827,64.2
2017,1,24,15,0,4,2,0,1,35.330807,1.2595154,65.6
2017,1,24,15,1,4,2,0,1,42.0077575,0.1098114,72.3
2017,1,24,16,0,4,2,0,1,48.684708,-1.0398926,66.6
2017,1,24,16,1,4,2,0,1,54.402329,-1.8911805,65.7
2017,1,24,17,0,4,2,0,1,60.11995,-2.7424684,75.7
2017,1,24,17,1,4,2,0,1,60.6729415,-2.7175813,62.584
2017,1,24,18,0,4,2,0,1,61.225933,-2.6926942,64.292
2017,1,24,18,1,4,2,0,1,63.2317865,-2.76442575,71.4
2017,1,24,19,0,4,2,0,1,65.23764,-2.8361573,64.476
