"RecNo","Name","Data_Time","Value","Type","Equsid","Energysid","Expertsid","compsid","posisid","buildingsid","Load_Time","areaenergysid"
"1036019775","JF_2ATC_SC701111_EC","1/5/2018 09:00:00","33","1","150300000111","32",,,"4000","1503","1/5/2018 09:33:49",
"1036019776","JF_2ATC_SC701112_EC","1/5/2018 09:00:00","5","1","150300000112","32",,,"4000","1503","1/5/2018 09:33:49",
"1036020120","JF_2AES_SC100478_EC","1/5/2018 09:00:00","0","1","150500000078","32",,,"6000","1505","1/5/2018 09:33:55",
"1036020123","JF_2AES_SC100481_EC","1/5/2018 09:00:00","472","1","150500000081","32",,,"6000","1505","1/5/2018 09:33:55",
"1036035337","JF_2ATC_SC701109_EC","1/5/2018 09:30:00","450.048","1","150300000109","32",,,"4000","1503","1/5/2018 10:03:09",
"1036035338","JF_2ATC_SC701110_EC","1/5/2018 09:30:00","24","1","150300000110","32",,,"4000","1503","1/5/2018 10:03:09",
"1036035339","JF_2ATC_SC701111_EC","1/5/2018 09:30:00","39","1","150300000111","32",,,"4000","1503","1/5/2018 10:03:09",
"1036035340","JF_2ATC_SC701112_EC","1/5/2018 09:30:00","2.5","1","150300000112","32",,,"4000","1503","1/5/2018 10:03:09",
"1036035684","JF_2AES_SC100478_EC","1/5/2018 09:30:00","0","1","150500000078","32",,,"6000","1505","1/5/2018 10:03:15",
"1036035687","JF_2AES_SC100481_EC","1/5/2018 09:30:00","538.9","1","150500000081","32",,,"6000","1505","1/5/2018 10:03:15",
"1036050901","JF_2ATC_SC701109_EC","1/5/2018 10:00:00","324.096","1","150300000109","32",,,"4000","1503","1/5/2018 10:34:02",
"1036050902","JF_2ATC_SC701110_EC","1/5/2018 10:00:00","24","1","150300000110","32",,,"4000","1503","1/5/2018 10:34:02",
"1036050903","JF_2ATC_SC701111_EC","1/5/2018 10:00:00","33","1","150300000111","32",,,"4000","1503","1/5/2018 10:34:02",
"1036050904","JF_2ATC_SC701112_EC","1/5/2018 10:00:00","5","1","150300000112","32",,,"4000","1503","1/5/2018 10:34:02",
"1036051248","JF_2AES_SC100478_EC","1/5/2018 10:00:00","0","1","150500000078","32",,,"6000","1505","1/5/2018 10:34:08",
"1036051251","JF_2AES_SC100481_EC","1/5/2018 10:00:00","422.2","1","150500000081","32",,,"6000","1505","1/5/2018 10:34:08",
"1036066465","JF_2ATC_SC701109_EC","1/5/2018 10:30:00","295.936","1","150300000109","32",,,"4000","1503","1/5/2018 11:03:38",
"1036066466","JF_2ATC_SC701110_EC","1/5/2018 10:30:00","20","1","150300000110","32",,,"4000","1503","1/5/2018 11:03:38",
"1036066467","JF_2ATC_SC701111_EC","1/5/2018 10:30:00","30","1","150300000111","32",,,"4000","1503","1/5/2018 11:03:38",
"1036066468","JF_2ATC_SC701112_EC","1/5/2018 10:30:00","5","1","150300000112","32",,,"4000","1503","1/5/2018 11:03:38",
"1036066812","JF_2AES_SC100478_EC","1/5/2018 10:30:00","0","1","150500000078","32",,,"6000","1505","1/5/2018 11:03:44",
"1036066815","JF_2AES_SC100481_EC","1/5/2018 10:30:00","324.5","1","150500000081","32",,,"6000","1505","1/5/2018 11:03:44",
"1036082029","JF_2ATC_SC701109_EC","1/5/2018 11:00:00","257.536","1","150300000109","32",,,"4000","1503","1/5/2018 11:33:36",
"1036082030","JF_2ATC_SC701110_EC","1/5/2018 11:00:00","16","1","150300000110","32",,,"4000","1503","1/5/2018 11:33:36",
"1036082031","JF_2ATC_SC701111_EC","1/5/2018 11:00:00","27","1","150300000111","32",,,"4000","1503","1/5/2018 11:33:36",
"1036082032","JF_2ATC_SC701112_EC","1/5/2018 11:00:00","2.5","1","150300000112","32",,,"4000","1503","1/5/2018 11:33:36",
"1036082376","JF_2AES_SC100478_EC","1/5/2018 11:00:00","0","1","150500000078","32",,,"6000","1505","1/5/2018 11:33:42",
"1036082379","JF_2AES_SC100481_EC","1/5/2018 11:00:00","337","1","150500000081","32",,,"6000","1505","1/5/2018 11:33:42",
"1036097593","JF_2ATC_SC701109_EC","1/5/2018 11:30:00","186.88","1","150300000109","32",,,"4000","1503","1/5/2018 12:03:09",
"1036097594","JF_2ATC_SC701110_EC","1/5/2018 11:30:00","16","1","150300000110","32",,,"4000","1503","1/5/2018 12:03:09",
"1036097595","JF_2ATC_SC701111_EC","1/5/2018 11:30:00","24","1","150300000111","32",,,"4000","1503","1/5/2018 12:03:09",
"1036097596","JF_2ATC_SC701112_EC","1/5/2018 11:30:00","2.5","1","150300000112","32",,,"4000","1503","1/5/2018 12:03:09",
"1036097940","JF_2AES_SC100478_EC","1/5/2018 11:30:00","0","1","150500000078","32",,,"6000","1505","1/5/2018 12:03:15",
"1036097943","JF_2AES_SC100481_EC","1/5/2018 11:30:00","207.9","1","150500000081","32",,,"6000","1505","1/5/2018 12:03:15",
"1036113157","JF_2ATC_SC701109_EC","1/5/2018 12:00:00","250.368","1","150300000109","32",,,"4000","1503","1/5/2018 12:34:01",
"1036113158","JF_2ATC_SC701110_EC","1/5/2018 12:00:00","20","1","150300000110","32",,,"4000","1503","1/5/2018 12:34:01",
"1036113159","JF_2ATC_SC701111_EC","1/5/2018 12:00:00","30","1","150300000111","32",,,"4000","1503","1/5/2018 12:34:01",
"1036113160","JF_2ATC_SC701112_EC","1/5/2018 12:00:00","2.5","1","150300000112","32",,,"4000","1503","1/5/2018 12:34:01",
"1036113504","JF_2AES_SC100478_EC","1/5/2018 12:00:00","0","1","150500000078","32",,,"6000","1505","1/5/2018 12:34:06",
"1036113507","JF_2AES_SC100481_EC","1/5/2018 12:00:00","285","1","150500000081","32",,,"6000","1505","1/5/2018 12:34:06",
"1036128721","JF_2ATC_SC701109_EC","1/5/2018 12:30:00","287.232","1","150300000109","32",,,"4000","1503","1/5/2018 13:04:13",
"1036128722","JF_2ATC_SC701110_EC","1/5/2018 12:30:00","16","1","150300000110","32",,,"4000","1503","1/5/2018 13:04:13",
"1036128723","JF_2ATC_SC701111_EC","1/5/2018 12:30:00","36","1","150300000111","32",,,"4000","1503","1/5/2018 13:04:13",
"1036128724","JF_2ATC_SC701112_EC","1/5/2018 12:30:00","5","1","150300000112","32",,,"4000","1503","1/5/2018 13:04:13",
"1036129068","JF_2AES_SC100478_EC","1/5/2018 12:30:00","0","1","150500000078","32",,,"6000","1505","1/5/2018 13:04:19",
"1036129071","JF_2AES_SC100481_EC","1/5/2018 12:30:00","393.1","1","150500000081","32",,,"6000","1505","1/5/2018 13:04:19",
"1036144285","JF_2ATC_SC701109_EC","1/5/2018 13:00:00","668.672","1","150300000109","32",,,"4000","1503","1/5/2018 13:33:15",
"1036144286","JF_2ATC_SC701110_EC","1/5/2018 13:00:00","24","1","150300000110","32",,,"4000","1503","1/5/2018 13:33:15",
"1036144287","JF_2ATC_SC701111_EC","1/5/2018 13:00:00","42","1","150300000111","32",,,"4000","1503","1/5/2018 13:33:15",
