year,month,day,hour,half,equsid
2018,3,3,0,0,"{2, 3, 4}"
2018,3,3,0,1,"{2, 3, 4}"
2018,3,3,0,1,"{2, 3, 4}"
2018,3,3,0,1,"{2, 3, 4}"
2018,3,3,1,0,"{2, 3, 4}"
2018,3,3,1,0,"{2, 3, 4}"
2018,3,3,1,0,"{2, 3, 4}"
2018,3,3,1,1,"{2, 3, 4}"
2018,3,3,1,1,"{2, 3, 4}"
2018,3,3,1,1,"{2, 3, 4}"
2018,3,3,2,0,"{2, 3, 4}"
2018,3,3,2,0,"{2, 3, 4}"
2018,3,3,2,0,"{2, 3, 4}"
2018,3,3,2,1,"{2, 3, 4}"
2018,3,3,2,1,"{2, 3, 4}"
2018,3,3,2,1,"{2, 3, 4}"
2018,3,3,3,0,"{2, 3, 4}"
2018,3,3,3,0,"{2, 3, 4}"
2018,3,3,3,0,"{2, 3, 4}"
2018,3,3,3,1,"{2, 3, 4}"
2018,3,3,3,1,"{2, 3, 4}"
2018,3,3,3,1,"{2, 3, 4}"
2018,3,3,4,0,"{2, 3, 4}"
2018,3,3,4,0,"{2, 3, 4}"
2018,3,3,4,0,"{2, 3, 4}"
2018,3,3,4,1,"{2, 3, 4}"
2018,3,3,4,1,"{2, 3, 4}"
2018,3,3,4,1,"{2, 3, 4}"
2018,3,3,5,0,"{2, 3, 4}"
2018,3,3,5,0,"{2, 3, 4}"
2018,3,3,5,0,"{2, 3, 4}"
2018,3,3,5,1,"{2, 3, 4}"
2018,3,3,5,1,"{2, 3, 4}"
2018,3,3,5,1,"{2, 3, 4}"
2018,3,3,6,0,"{2, 3, 4}"
2018,3,3,6,0,"{2, 3, 4}"
2018,3,3,6,0,"{2, 3, 4}"
2018,3,3,6,1,"{2, 3, 4}"
2018,3,3,6,1,"{2, 3, 4}"
2018,3,3,6,1,"{2, 3, 4}"
2018,3,3,7,0,"{2, 3, 4}"
2018,3,3,7,0,"{2, 3, 4}"
2018,3,3,7,0,"{2, 3, 4}"
2018,3,3,7,1,"{2, 3, 4}"
2018,3,3,7,1,"{2, 3, 4}"
2018,3,3,7,1,"{2, 3, 4}"
2018,3,3,8,0,"{2, 3, 4}"
2018,3,3,8,0,"{2, 3, 4}"
2018,3,3,8,0,"{2, 3, 4}"
2018,3,3,8,1,"{2, 3, 4}"
2018,3,3,8,1,"{2, 3, 4}"
2018,3,3,8,1,"{2, 3, 4}"
2018,3,3,9,0,"{2, 3, 4}"
2018,3,3,9,0,"{2, 3, 4}"
2018,3,3,9,0,"{2, 3, 4}"
2018,3,3,9,1,"{2, 3, 4}"
2018,3,3,9,1,"{2, 3, 4}"
2018,3,3,9,1,"{2, 3, 4}"
2018,3,3,10,0,"{2, 3, 4}"
2018,3,3,10,0,"{2, 3, 4}"
2018,3,3,10,0,"{2, 3, 4}"
2018,3,3,10,1,"{2, 3, 4}"
2018,3,3,10,1,"{2, 3, 4}"
2018,3,3,10,1,"{2, 3, 4}"
2018,3,3,11,0,"{2, 3, 4}"
2018,3,3,11,0,"{2, 3, 4}"
2018,3,3,11,0,"{2, 3, 4}"
2018,3,3,11,1,"{2, 3, 4}"
2018,3,3,11,1,"{2, 3, 4}"
2018,3,3,11,1,"{2, 3, 4}"
2018,3,3,12,0,"{2, 3, 4}"
2018,3,3,12,0,"{2, 3, 4}"
2018,3,3,12,0,"{2, 3, 4}"
2018,3,3,12,1,"{2, 3, 4}"
2018,3,3,12,1,"{2, 3, 4}"
2018,3,3,12,1,"{2, 3, 4}"
2018,3,3,13,0,"{2, 3, 4}"
2018,3,3,13,0,"{2, 3, 4}"
2018,3,3,13,0,"{2, 3, 4}"
2018,3,3,13,1,"{2, 3, 4}"
2018,3,3,13,1,"{2, 3, 4}"
2018,3,3,13,1,"{2, 3, 4}"
2018,3,3,14,0,"{2, 3, 4}"
2018,3,3,14,0,"{2, 3, 4}"
2018,3,3,14,0,"{2, 3, 4}"
2018,3,3,14,1,"{2, 3, 4}"
2018,3,3,14,1,"{2, 3, 4}"
2018,3,3,14,1,"{2, 3, 4}"
2018,3,3,15,0,"{2, 3, 4}"
2018,3,3,15,0,"{2, 3, 4}"
2018,3,3,15,0,"{2, 3, 4}"
2018,3,3,15,1,"{2, 3, 4}"
2018,3,3,15,1,"{2, 3, 4}"
2018,3,3,15,1,"{2, 3, 4}"
2018,3,3,16,0,"{2, 3, 4}"
2018,3,3,16,0,"{2, 3, 4}"
2018,3,3,16,0,"{2, 3, 4}"
2018,3,3,16,1,"{2, 3, 4}"
2018,3,3,16,1,"{2, 3, 4}"
2018,3,3,16,1,"{2, 3, 4}"
2018,3,3,17,0,"{2, 3, 4}"
2018,3,3,17,0,"{2, 3, 4}"
2018,3,3,17,0,"{2, 3, 4}"
2018,3,3,17,1,"{2, 3, 4}"
2018,3,3,17,1,"{2, 3, 4}"
2018,3,3,17,1,"{2, 3, 4}"
2018,3,3,18,0,"{2, 3, 4}"
2018,3,3,18,0,"{2, 3, 4}"
2018,3,3,18,0,"{2, 3, 4}"
2018,3,3,18,1,"{2, 3, 4}"
2018,3,3,18,1,"{2, 3, 4}"
2018,3,3,18,1,"{2, 3, 4}"
2018,3,3,19,0,"{2, 3, 4}"
2018,3,3,19,0,"{2, 3, 4}"
2018,3,3,19,0,"{2, 3, 4}"
2018,3,3,19,1,"{2, 3, 4}"
2018,3,3,19,1,"{2, 3, 4}"
2018,3,3,19,1,"{2, 3, 4}"
2018,3,3,20,0,"{2, 3, 4}"
2018,3,3,20,0,"{2, 3, 4}"
2018,3,3,20,0,"{2, 3, 4}"
2018,3,3,20,1,"{2, 3, 4}"
2018,3,3,20,1,"{2, 3, 4}"
2018,3,3,20,1,"{2, 3, 4}"
2018,3,3,21,0,"{2, 3, 4}"
2018,3,3,21,0,"{2, 3, 4}"
2018,3,3,21,0,"{2, 3, 4}"
2018,3,3,21,1,"{2, 3, 4}"
2018,3,3,21,1,"{2, 3, 4}"
2018,3,3,21,1,"{2, 3, 4}"
2018,3,3,22,0,"{2, 3, 4}"
2018,3,3,22,0,"{2, 3, 4}"
2018,3,3,22,0,"{2, 3, 4}"
2018,3,3,22,1,"{2, 3, 4}"
2018,3,3,22,1,"{2, 3, 4}"
2018,3,3,22,1,"{2, 3, 4}"
2018,3,3,23,0,"{2, 3, 4}"
2018,3,3,23,0,"{2, 3, 4}"
2018,3,3,23,0,"{2, 3, 4}"
2018,3,3,23,1,"{2, 3, 4}"
2018,3,3,23,1,"{2, 3, 4}"
2018,3,3,23,1,"{2, 3, 4}"
2018,3,4,0,0,"{2, 3, 4}"
2018,3,4,0,0,"{2, 3, 4}"
2018,3,4,0,0,"{2, 3, 4}"
2018,3,4,0,1,"{2, 3, 4}"
2018,3,4,0,1,"{2, 3, 4}"
2018,3,4,0,1,"{2, 3, 4}"
2018,3,4,1,0,"{2, 3, 4}"
2018,3,4,1,0,"{2, 3, 4}"
2018,3,4,1,0,"{2, 3, 4}"
2018,3,4,1,1,"{2, 3, 4}"
2018,3,4,1,1,"{2, 3, 4}"
2018,3,4,1,1,"{2, 3, 4}"
2018,3,4,2,0,"{2, 3, 4}"
2018,3,4,2,0,"{2, 3, 4}"
2018,3,4,2,0,"{2, 3, 4}"
2018,3,4,2,1,"{2, 3, 4}"
2018,3,4,2,1,"{2, 3, 4}"
2018,3,4,2,1,"{2, 3, 4}"
2018,3,4,3,0,"{2, 3, 4}"
2018,3,4,3,0,"{2, 3, 4}"
2018,3,4,3,0,"{2, 3, 4}"
2018,3,4,3,1,"{2, 3, 4}"
2018,3,4,3,1,"{2, 3, 4}"
2018,3,4,3,1,"{2, 3, 4}"
2018,3,4,4,0,"{2, 3, 4}"
2018,3,4,4,0,"{2, 3, 4}"
2018,3,4,4,0,"{2, 3, 4}"
2018,3,4,4,1,"{2, 3, 4}"
2018,3,4,4,1,"{2, 3, 4}"
2018,3,4,4,1,"{2, 3, 4}"
2018,3,4,5,0,"{2, 3, 4}"
2018,3,4,5,0,"{2, 3, 4}"
2018,3,4,5,0,"{2, 3, 4}"
2018,3,4,5,1,"{2, 3, 4}"
2018,3,4,5,1,"{2, 3, 4}"
2018,3,4,5,1,"{2, 3, 4}"
2018,3,4,6,0,"{2, 3, 4}"
2018,3,4,6,0,"{2, 3, 4}"
2018,3,4,6,0,"{2, 3, 4}"
2018,3,4,6,1,"{2, 3, 4}"
2018,3,4,6,1,"{2, 3, 4}"
2018,3,4,6,1,"{2, 3, 4}"
2018,3,4,7,0,"{2, 3, 4}"
2018,3,4,7,0,"{2, 3, 4}"
2018,3,4,7,0,"{2, 3, 4}"
2018,3,4,7,1,"{2, 3, 4}"
2018,3,4,7,1,"{2, 3, 4}"
2018,3,4,7,1,"{2, 3, 4}"
2018,3,4,8,0,"{2, 3, 4}"
2018,3,4,8,0,"{2, 3, 4}"
2018,3,4,8,0,"{2, 3, 4}"
2018,3,4,8,1,"{2, 3, 4}"
2018,3,4,8,1,"{2, 3, 4}"
2018,3,4,8,1,"{2, 3, 4}"
2018,3,4,9,0,"{2, 3, 4}"
2018,3,4,9,0,"{2, 3, 4}"
2018,3,4,9,0,"{2, 3, 4}"
2018,3,4,9,1,"{2, 3, 4}"
2018,3,4,9,1,"{2, 3, 4}"
2018,3,4,9,1,"{2, 3, 4}"
2018,3,4,10,0,"{2, 3, 4}"
2018,3,4,10,0,"{2, 3, 4}"
2018,3,4,10,0,"{2, 3, 4}"
2018,3,4,10,1,"{2, 3, 4}"
2018,3,4,10,1,"{2, 3, 4}"
2018,3,4,10,1,"{2, 3, 4}"
2018,3,4,11,0,"{2, 3, 4}"
2018,3,4,11,0,"{2, 3, 4}"
2018,3,4,11,0,"{2, 3, 4}"
2018,3,4,11,1,"{2, 3, 4}"
2018,3,4,11,1,"{2, 3, 4}"
2018,3,4,11,1,"{2, 3, 4}"
2018,3,4,12,0,"{2, 3, 4}"
2018,3,4,12,0,"{2, 3, 4}"
2018,3,4,12,0,"{2, 3, 4}"
2018,3,4,12,1,"{2, 3, 4}"
2018,3,4,12,1,"{2, 3, 4}"
2018,3,4,12,1,"{2, 3, 4}"
2018,3,4,13,0,"{2, 3, 4}"
2018,3,4,13,0,"{2, 3, 4}"
2018,3,4,13,0,"{2, 3, 4}"
2018,3,4,13,1,"{2, 3, 4}"
2018,3,4,13,1,"{2, 3, 4}"
2018,3,4,13,1,"{2, 3, 4}"
2018,3,4,14,0,"{2, 3, 4}"
2018,3,4,14,0,"{2, 3, 4}"
2018,3,4,14,0,"{2, 3, 4}"
2018,3,4,14,1,"{2, 3, 4}"
2018,3,4,14,1,"{2, 3, 4}"
2018,3,4,14,1,"{2, 3, 4}"
2018,3,4,15,0,"{2, 3, 4}"
2018,3,4,15,0,"{2, 3, 4}"
2018,3,4,15,0,"{2, 3, 4}"
2018,3,4,15,1,"{2, 3, 4}"
2018,3,4,15,1,"{2, 3, 4}"
2018,3,4,15,1,"{2, 3, 4}"
2018,3,4,16,0,"{2, 3, 4}"
2018,3,4,16,0,"{2, 3, 4}"
2018,3,4,16,0,"{2, 3, 4}"
2018,3,4,16,1,"{2, 3, 4}"
2018,3,4,16,1,"{2, 3, 4}"
2018,3,4,16,1,"{2, 3, 4}"
2018,3,4,17,0,"{2, 3, 4}"
2018,3,4,17,0,"{2, 3, 4}"
2018,3,4,17,0,"{2, 3, 4}"
2018,3,4,17,1,"{2, 3, 4}"
2018,3,4,17,1,"{2, 3, 4}"
2018,3,4,17,1,"{2, 3, 4}"
2018,3,4,18,0,"{2, 3, 4}"
2018,3,4,18,0,"{2, 3, 4}"
2018,3,4,18,0,"{2, 3, 4}"
2018,3,4,18,1,"{2, 3, 4}"
2018,3,4,18,1,"{2, 3, 4}"
2018,3,4,18,1,"{2, 3, 4}"
2018,3,4,19,0,"{2, 3, 4}"
2018,3,4,19,0,"{2, 3, 4}"
2018,3,4,19,0,"{2, 3, 4}"
2018,3,4,19,1,"{2, 3, 4}"
2018,3,4,19,1,"{2, 3, 4}"
2018,3,4,19,1,"{2, 3, 4}"
2018,3,4,20,0,"{2, 3, 4}"
2018,3,4,20,0,"{2, 3, 4}"
2018,3,4,20,0,"{2, 3, 4}"
2018,3,4,20,1,"{2, 3, 4}"
2018,3,4,20,1,"{2, 3, 4}"
2018,3,4,20,1,"{2, 3, 4}"
2018,3,4,21,0,"{2, 3, 4}"
2018,3,4,21,0,"{2, 3, 4}"
2018,3,4,21,0,"{2, 3, 4}"
2018,3,4,21,1,"{2, 3, 4}"
2018,3,4,21,1,"{2, 3, 4}"
2018,3,4,21,1,"{2, 3, 4}"
2018,3,4,22,0,"{2, 3, 4}"
2018,3,4,22,0,"{2, 3, 4}"
2018,3,4,22,0,"{2, 3, 4}"
2018,3,4,22,1,"{2, 3, 4}"
2018,3,4,22,1,"{2, 3, 4}"
2018,3,4,22,1,"{2, 3, 4}"
2018,3,4,23,0,"{2, 3, 4}"
2018,3,4,23,0,"{2, 3, 4}"
2018,3,4,23,0,"{2, 3, 4}"
2018,3,4,23,1,"{2, 3, 4}"
2018,3,4,23,1,"{2, 3, 4}"
2018,3,4,23,1,"{2, 3, 4}"
2018,3,5,0,0,"{2, 3, 4}"
2018,3,5,0,0,"{2, 3, 4}"
2018,3,5,0,0,"{2, 3, 4}"
2018,3,5,0,1,"{2, 3, 4}"
2018,3,5,0,1,"{2, 3, 4}"
2018,3,5,0,1,"{2, 3, 4}"
2018,3,5,1,0,"{2, 3, 4}"
2018,3,5,1,0,"{2, 3, 4}"
2018,3,5,1,0,"{2, 3, 4}"
2018,3,5,1,1,"{2, 3, 4}"
2018,3,5,1,1,"{2, 3, 4}"
2018,3,5,1,1,"{2, 3, 4}"
2018,3,5,2,0,"{2, 3, 4}"
2018,3,5,2,0,"{2, 3, 4}"
2018,3,5,2,0,"{2, 3, 4}"
2018,3,5,2,1,"{2, 3, 4}"
2018,3,5,2,1,"{2, 3, 4}"
2018,3,5,2,1,"{2, 3, 4}"
2018,3,5,3,0,"{2, 3, 4}"
2018,3,5,3,0,"{2, 3, 4}"
2018,3,5,3,0,"{2, 3, 4}"
2018,3,5,3,1,"{2, 3, 4}"
2018,3,5,3,1,"{2, 3, 4}"
2018,3,5,3,1,"{2, 3, 4}"
2018,3,5,4,0,"{2, 3, 4}"
2018,3,5,4,0,"{2, 3, 4}"
2018,3,5,4,0,"{2, 3, 4}"
2018,3,5,4,1,"{2, 3, 4}"
2018,3,5,4,1,"{2, 3, 4}"
2018,3,5,4,1,"{2, 3, 4}"
2018,3,5,5,0,"{2, 3, 4}"
2018,3,5,5,0,"{2, 3, 4}"
2018,3,5,5,0,"{2, 3, 4}"
2018,3,5,5,1,"{2, 3, 4}"
2018,3,5,5,1,"{2, 3, 4}"
2018,3,5,5,1,"{2, 3, 4}"
2018,3,5,6,0,"{2, 3, 4}"
2018,3,5,6,0,"{2, 3, 4}"
2018,3,5,6,0,"{2, 3, 4}"
2018,3,5,6,1,"{2, 3, 4}"
2018,3,5,6,1,"{2, 3, 4}"
2018,3,5,6,1,"{2, 3, 4}"
2018,3,5,7,0,"{2, 3, 4}"
2018,3,5,7,0,"{2, 3, 4}"
2018,3,5,7,0,"{2, 3, 4}"
2018,3,5,7,1,"{2, 3, 4}"
2018,3,5,7,1,"{2, 3, 4}"
2018,3,5,7,1,"{2, 3, 4}"
2018,3,5,8,0,"{2, 3, 4}"
2018,3,5,8,0,"{2, 3, 4}"
2018,3,5,8,0,"{2, 3, 4}"
2018,3,5,8,1,"{2, 3, 4}"
2018,3,5,8,1,"{2, 3, 4}"
2018,3,5,8,1,"{2, 3, 4}"
2018,3,5,9,0,"{2, 3, 4}"
2018,3,5,9,0,"{2, 3, 4}"
2018,3,5,9,0,"{2, 3, 4}"
2018,3,13,14,1,"{2, 3, 4}"
2018,3,13,14,1,"{2, 3, 4}"
2018,3,13,14,1,"{2, 3, 4}"
2018,3,13,15,0,"{2, 3, 4}"
2018,3,13,15,0,"{2, 3, 4}"
2018,3,13,15,0,"{2, 3, 4}"
2018,3,13,15,1,"{2, 3, 4}"
2018,3,13,15,1,"{2, 3, 4}"
2018,3,13,15,1,"{2, 3, 4}"
2018,3,13,16,0,"{2, 3, 4}"
2018,3,13,16,0,"{2, 3, 4}"
2018,3,13,16,0,"{2, 3, 4}"
2018,3,13,16,1,"{2, 3, 4}"
2018,3,13,16,1,"{2, 3, 4}"
2018,3,13,16,1,"{2, 3, 4}"
2018,3,13,17,0,"{2, 3, 4}"
2018,3,13,17,0,"{2, 3, 4}"
2018,3,13,17,0,"{2, 3, 4}"
2018,3,13,17,1,"{2, 3, 4}"
2018,3,13,17,1,"{2, 3, 4}"
2018,3,13,17,1,"{2, 3, 4}"
2018,3,13,18,0,"{2, 3, 4}"
2018,3,13,18,0,"{2, 3, 4}"
2018,3,13,18,0,"{2, 3, 4}"
2018,3,13,18,1,"{2, 3, 4}"
2018,3,13,18,1,"{2, 3, 4}"
2018,3,13,18,1,"{2, 3, 4}"
2018,3,13,19,0,"{2, 3, 4}"
2018,3,13,19,0,"{2, 3, 4}"
2018,3,13,19,0,"{2, 3, 4}"
2018,3,13,19,1,"{2, 3, 4}"
2018,3,13,19,1,"{2, 3, 4}"
2018,3,13,19,1,"{2, 3, 4}"
2018,3,13,20,0,"{2, 3, 4}"
2018,3,13,20,0,"{2, 3, 4}"
2018,3,13,20,0,"{2, 3, 4}"
2018,3,13,20,1,"{2, 3, 4}"
2018,3,13,20,1,"{2, 3, 4}"
2018,3,13,20,1,"{2, 3, 4}"
2018,3,13,21,0,"{2, 3, 4}"
2018,3,13,21,0,"{2, 3, 4}"
2018,3,13,21,0,"{2, 3, 4}"
2018,3,13,21,1,"{2, 3, 4}"
2018,3,13,21,1,"{2, 3, 4}"
2018,3,13,21,1,"{2, 3, 4}"
2018,3,13,22,0,"{2, 3, 4}"
2018,3,13,22,0,"{2, 3, 4}"
2018,3,13,22,0,"{2, 3, 4}"
2018,3,13,22,1,"{2, 3, 4}"
2018,3,13,22,1,"{2, 3, 4}"
2018,3,13,22,1,"{2, 3, 4}"
2018,3,13,23,0,"{2, 3, 4}"
2018,3,13,23,0,"{2, 3, 4}"
2018,3,13,23,0,"{2, 3, 4}"
2018,3,13,23,1,"{2, 3, 4}"
2018,3,13,23,1,"{2, 3, 4}"
2018,3,13,23,1,"{2, 3, 4}"
2018,3,14,0,0,"{2, 3, 4}"
2018,3,14,0,0,"{2, 3, 4}"
2018,3,14,0,0,"{2, 3, 4}"
2018,3,14,0,1,"{2, 3, 4}"
2018,3,14,0,1,"{2, 3, 4}"
2018,3,14,0,1,"{2, 3, 4}"
2018,3,14,1,0,"{2, 3, 4}"
2018,3,14,1,0,"{2, 3, 4}"
2018,3,14,1,0,"{2, 3, 4}"
2018,3,14,1,1,"{2, 3, 4}"
2018,3,14,1,1,"{2, 3, 4}"
2018,3,14,1,1,"{2, 3, 4}"
2018,3,14,2,0,"{2, 3, 4}"
2018,3,14,2,0,"{2, 3, 4}"
2018,3,14,2,0,"{2, 3, 4}"
2018,3,14,2,1,"{2, 3, 4}"
2018,3,14,2,1,"{2, 3, 4}"
2018,3,14,2,1,"{2, 3, 4}"
2018,3,14,3,0,"{2, 3, 4}"
2018,3,14,3,0,"{2, 3, 4}"
2018,3,14,3,0,"{2, 3, 4}"
2018,3,14,3,1,"{2, 3, 4}"
2018,3,14,3,1,"{2, 3, 4}"
2018,3,14,3,1,"{2, 3, 4}"
2018,3,14,4,0,"{2, 3, 4}"
2018,3,14,4,0,"{2, 3, 4}"
2018,3,14,4,0,"{2, 3, 4}"
2018,3,14,4,1,"{2, 3, 4}"
2018,3,14,4,1,"{2, 3, 4}"
2018,3,14,4,1,"{2, 3, 4}"
2018,3,14,5,0,"{2, 3, 4}"
2018,3,14,5,0,"{2, 3, 4}"
2018,3,14,5,0,"{2, 3, 4}"
2018,3,14,5,1,"{2, 3, 4}"
2018,3,14,5,1,"{2, 3, 4}"
2018,3,14,5,1,"{2, 3, 4}"
2018,3,14,6,0,"{2, 3, 4}"
2018,3,14,6,0,"{2, 3, 4}"
2018,3,14,6,0,"{2, 3, 4}"
2018,3,14,6,1,"{2, 3, 4}"
2018,3,14,6,1,"{2, 3, 4}"
2018,3,14,6,1,"{2, 3, 4}"
2018,3,14,7,0,"{2, 3, 4}"
2018,3,14,7,0,"{2, 3, 4}"
2018,3,14,7,0,"{2, 3, 4}"
2018,3,14,7,1,"{2, 3, 4}"
2018,3,14,7,1,"{2, 3, 4}"
2018,3,14,7,1,"{2, 3, 4}"
2018,3,14,8,0,"{2, 3, 4}"
2018,3,14,8,0,"{2, 3, 4}"
2018,3,14,8,0,"{2, 3, 4}"
2018,3,14,8,1,"{2, 3, 4}"
2018,3,14,8,1,"{2, 3, 4}"
2018,3,14,8,1,"{2, 3, 4}"
2018,3,14,9,0,"{2, 3, 4}"
2018,3,14,9,0,"{2, 3, 4}"
2018,3,14,9,0,"{2, 3, 4}"
2018,4,23,9,1,"{2, 3, 4}"
2018,4,23,9,1,"{2, 3, 4}"
2018,4,23,9,1,"{2, 3, 4}"
2018,4,23,10,0,"{2, 3, 4}"
2018,4,23,10,0,"{2, 3, 4}"
2018,4,23,10,0,"{2, 3, 4}"
2018,4,23,15,0,{2}
2018,4,23,15,1,"{2, 3, 4}"
2018,4,23,15,1,"{2, 3, 4}"
2018,4,23,15,1,"{2, 3, 4}"
2018,4,23,16,0,"{2, 3, 4}"
2018,4,23,16,0,"{2, 3, 4}"
2018,4,23,16,0,"{2, 3, 4}"
2018,4,23,16,1,"{2, 3, 4}"
2018,4,23,16,1,"{2, 3, 4}"
2018,4,23,16,1,"{2, 3, 4}"
2018,4,23,17,0,"{2, 3, 4}"
2018,4,23,17,0,"{2, 3, 4}"
2018,4,23,17,0,"{2, 3, 4}"
2018,4,24,10,0,"{2, 3, 4}"
2018,4,24,10,0,"{2, 3, 4}"
2018,4,24,10,0,"{2, 3, 4}"
2018,4,24,10,1,"{2, 3, 4}"
2018,4,24,10,1,"{2, 3, 4}"
2018,4,24,10,1,"{2, 3, 4}"
2018,4,24,11,0,"{2, 3, 4}"
2018,4,24,11,0,"{2, 3, 4}"
2018,4,24,11,0,"{2, 3, 4}"
2018,4,24,11,1,"{2, 3, 4}"
2018,4,24,11,1,"{2, 3, 4}"
2018,4,24,11,1,"{2, 3, 4}"
2018,4,26,14,0,"{2, 3, 4}"
2018,4,26,14,0,"{2, 3, 4}"
2018,4,26,14,0,"{2, 3, 4}"
2018,4,26,14,1,"{2, 3, 4}"
2018,4,26,14,1,"{2, 3, 4}"
2018,4,26,14,1,"{2, 3, 4}"
2018,4,26,15,0,"{2, 3, 4}"
2018,4,26,15,0,"{2, 3, 4}"
2018,4,26,15,0,"{2, 3, 4}"
2018,4,27,10,0,"{2, 3, 4}"
2018,4,27,10,0,"{2, 3, 4}"
2018,4,27,10,0,"{2, 3, 4}"
2018,4,27,10,1,"{2, 3, 4}"
2018,4,27,10,1,"{2, 3, 4}"
2018,4,27,10,1,"{2, 3, 4}"
2018,5,3,14,0,"{2, 3, 4}"
2018,5,3,14,0,"{2, 3, 4}"
2018,5,3,14,0,"{2, 3, 4}"
2018,5,3,14,1,"{2, 3, 4}"
2018,5,3,14,1,"{2, 3, 4}"
2018,5,3,14,1,"{2, 3, 4}"
2018,5,3,15,0,"{2, 3, 4}"
2018,5,3,15,0,"{2, 3, 4}"
2018,5,3,15,0,"{2, 3, 4}"
2018,5,3,15,1,"{2, 3, 4}"
2018,5,3,15,1,"{2, 3, 4}"
2018,5,3,15,1,"{2, 3, 4}"
2018,5,3,16,0,"{2, 3, 4}"
2018,5,3,16,0,"{2, 3, 4}"
2018,5,3,16,0,"{2, 3, 4}"
2018,5,3,16,1,"{2, 3, 4}"
2018,5,3,16,1,"{2, 3, 4}"
2018,5,3,16,1,"{2, 3, 4}"
2018,5,3,17,1,"{2, 3, 4}"
2018,5,3,17,1,"{2, 3, 4}"
2018,5,3,17,1,"{2, 3, 4}"
2018,5,3,18,0,"{2, 3, 4}"
2018,5,3,18,0,"{2, 3, 4}"
2018,5,3,18,0,"{2, 3, 4}"
2018,5,3,18,1,"{2, 3, 4}"
2018,5,3,18,1,"{2, 3, 4}"
2018,5,3,18,1,"{2, 3, 4}"
2018,5,3,19,0,"{2, 3, 4}"
2018,5,3,19,0,"{2, 3, 4}"
2018,5,3,19,0,"{2, 3, 4}"
2018,5,3,19,1,"{2, 3, 4}"
2018,5,3,19,1,"{2, 3, 4}"
2018,5,3,19,1,"{2, 3, 4}"
2018,5,3,20,0,"{2, 3, 4}"
2018,5,3,20,0,"{2, 3, 4}"
2018,5,3,20,0,"{2, 3, 4}"
2018,5,3,20,1,"{2, 3, 4}"
2018,5,3,20,1,"{2, 3, 4}"
2018,5,3,20,1,"{2, 3, 4}"
2018,5,3,21,0,"{2, 3, 4}"
2018,5,3,21,0,"{2, 3, 4}"
2018,5,3,21,0,"{2, 3, 4}"
2018,5,3,21,1,"{2, 3, 4}"
2018,5,3,21,1,"{2, 3, 4}"
2018,5,3,21,1,"{2, 3, 4}"
2018,5,3,22,0,"{2, 3, 4}"
2018,5,3,22,0,"{2, 3, 4}"
2018,5,3,22,0,"{2, 3, 4}"
2018,5,3,22,1,"{2, 3, 4}"
2018,5,3,22,1,"{2, 3, 4}"
2018,5,3,22,1,"{2, 3, 4}"
2018,5,3,23,0,"{2, 3, 4}"
2018,5,3,23,0,"{2, 3, 4}"
2018,5,3,23,0,"{2, 3, 4}"
2018,5,3,23,1,"{2, 3, 4}"
2018,5,3,23,1,"{2, 3, 4}"
2018,5,3,23,1,"{2, 3, 4}"
2018,5,4,0,0,"{2, 3, 4}"
2018,5,4,0,0,"{2, 3, 4}"
2018,5,4,0,0,"{2, 3, 4}"
2018,5,4,0,1,"{2, 3, 4}"
2018,5,4,0,1,"{2, 3, 4}"
2018,5,4,0,1,"{2, 3, 4}"
2018,5,4,1,0,"{2, 3, 4}"
2018,5,4,1,0,"{2, 3, 4}"
2018,5,4,1,0,"{2, 3, 4}"
2018,5,4,1,1,"{2, 3, 4}"
2018,5,4,1,1,"{2, 3, 4}"
2018,5,4,1,1,"{2, 3, 4}"
2018,5,4,2,0,"{2, 3, 4}"
2018,5,4,2,0,"{2, 3, 4}"
2018,5,4,2,0,"{2, 3, 4}"
2018,5,4,2,1,"{2, 3, 4}"
2018,5,4,2,1,"{2, 3, 4}"
2018,5,4,2,1,"{2, 3, 4}"
2018,5,4,3,0,"{2, 3, 4}"
2018,5,4,3,0,"{2, 3, 4}"
2018,5,4,3,0,"{2, 3, 4}"
2018,5,4,3,1,"{2, 3, 4}"
2018,5,4,3,1,"{2, 3, 4}"
2018,5,4,3,1,"{2, 3, 4}"
2018,5,4,4,0,"{2, 3, 4}"
2018,5,4,4,0,"{2, 3, 4}"
2018,5,4,4,0,"{2, 3, 4}"
2018,5,4,4,1,"{2, 3, 4}"
2018,5,4,4,1,"{2, 3, 4}"
2018,5,4,4,1,"{2, 3, 4}"
2018,5,4,5,0,"{2, 3, 4}"
2018,5,4,5,0,"{2, 3, 4}"
2018,5,4,5,0,"{2, 3, 4}"
2018,5,4,5,1,"{2, 3, 4}"
2018,5,4,5,1,"{2, 3, 4}"
2018,5,4,5,1,"{2, 3, 4}"
2018,5,4,6,0,"{2, 3, 4}"
2018,5,4,6,0,"{2, 3, 4}"
2018,5,4,6,0,"{2, 3, 4}"
2018,5,4,6,1,"{2, 3, 4}"
2018,5,4,6,1,"{2, 3, 4}"
2018,5,4,6,1,"{2, 3, 4}"
2018,5,4,7,0,"{2, 3, 4}"
2018,5,4,7,0,"{2, 3, 4}"
2018,5,4,7,0,"{2, 3, 4}"
2018,5,4,7,1,"{2, 3, 4}"
2018,5,4,7,1,"{2, 3, 4}"
2018,5,4,7,1,"{2, 3, 4}"
